path,bytes,sha256,disposition
evidence/polish/960x540-dpr1-build.png,468111,53a1433b60a19384c996aaeeb7c69eba5eeab1a6a28d4ea6324911b0682c393f,local-history-only
evidence/polish/960x540-dpr1-failure.png,433956,74f48086531818684ee96cb21795c2ec5d97be8e35ea81edd2d55d576485d54b,local-history-only
evidence/polish/960x540-dpr1-pause.png,329994,80d6d63797bdbea70b97aed2113eaad555093d3b6420fb905503b6e079c2b671,local-history-only
evidence/polish/960x540-dpr1-upgrade.png,454049,7ade9e90c1eb89cc5cd29f253dc4974a807ae809fa54029fdd4192e740458c6a,local-history-only
evidence/polish/960x540-dpr1-victory.png,528829,89250cfb7ad2a4d032b17e876f1cc6e5c727d500292a1deb07ecf04de84dd0b1,local-history-only
evidence/polish/960x540-dpr1.5-build.png,961933,391664c7b92fab85970a3e2d731b2b0ccb8e39a16e474fd0a572d1a21a144f2a,local-history-only
evidence/polish/960x540-dpr1.5-failure.png,913914,44373a491589d8f42fce510b141c3182ba9a554c5dd20d78f529cf0446acdd7b,local-history-only
evidence/polish/960x540-dpr1.5-pause.png,677731,c96330717e5b8abcd504331f851b0327c79ce9f1cb4a2a23ccc5e8857e007b28,local-history-only
evidence/polish/960x540-dpr1.5-upgrade.png,981679,28c2ad63848d865b930ac199c2170dd101ec15d0fc986a3ae3831b4cc71d46fa,local-history-only
evidence/polish/960x540-dpr1.5-victory.png,1149905,110ee031f7df1cd33922a91364bc20f40577abb7d7dcc374545468e77a661e99,local-history-only
evidence/polish/960x540-dpr2-build.png,1563981,e64f4654e663af26494c0f03b5456d3f94eb52ebca9773a63374fe35b47a540f,local-history-only
evidence/polish/960x540-dpr2-failure.png,1515952,d9599696638284ac93456cb925efed31900a848d6df9e69b33a3b9224a8ba669,local-history-only
evidence/polish/960x540-dpr2-pause.png,1103993,df728123ce2b0cddb68724b1f8b10d4f513148bb6c7fe6397987c36fbaf313ca,local-history-only
evidence/polish/960x540-dpr2-upgrade.png,1585679,17f54cea46eb0a6f04d82bc27a40eb5ba8018f4ad326a9d560427b02207d0782,local-history-only
evidence/polish/960x540-dpr2-victory.png,1955841,4eb58b1f685c81c6f960abd6605869910653117176b89989227371f12d67056f,local-history-only
evidence/polish/before-git-status.txt,6773,38318aaf46b459117b7c114db990196c74951f3825de5dc7385d5fb00e2451c1,local-history-only
evidence/polish/build-clock-trace.json,2751,b280f97c8f83340b89703eba6212ee36d57d6c72aece1f886c0175396db5837c,local-history-only
evidence/polish/build-dense-rifle-scrolled.png,484451,5682f03e4f6aab982a1dd3beb5c3d21fe787503755dfcae2403103cbe5bd52df,local-history-only
evidence/polish/build-geometry.json,5194,9929383a1010b3f93ccbc287f8e4ae6e51dd0261a3e867d5d741b405f9b1dd1e,local-history-only
evidence/polish/build-rifle-960x540-scrolled.png,482935,c435ad3b8884eb78ee15bcd1c97cf1b2084d0f33a796a73488e4fadbb6f28883,local-history-only
evidence/polish/build-rifle-960x540-top.png,437909,64abff60088f4087e1ce96c73abbd79a316cada2e4bc68c8b831e130a475086d,local-history-only
evidence/polish/build-rifle-960x540.png,392760,0c00729dfbf016771f56a42225b1c42b7ee70322a013ce3e7d49a43402b2c748,local-history-only
evidence/polish/build-tesla-late-960x540-scrolled.png,491001,592c6d13ba84bd4415be225950bea70efdd553023bcbd93ea10043b40d53f10a,local-history-only
evidence/polish/build-tesla-late-960x540-top.png,444402,deb04b70caf427c9afe980cbeabadaf81669557077a2dffe67b8219c2e1a8ed5,local-history-only
evidence/polish/build-tesla-late-960x540.png,392637,e745e1f8cdda091139f7180333821098fce8efacc058b01faf814585b9be3b30,local-history-only
evidence/polish/diff-check.txt,460,62e889e980e2a8dcdefb80cff8a71d38527c3c95f56641d5d7854d0efb18ab30,local-history-only
evidence/polish/display-matrix.json,13640,fe91cfc70c80257f00b6eba6494f3394119eefd831ca75109b5f8bb7a6323ce9,local-history-only
evidence/polish/extra-rifle-capped-and-mutation.png,454642,0ac9e56cd59d0846591f48c8266dfdc14f17cc84d0f9e7e60451973362bfba6b,local-history-only
evidence/polish/extra-state-results.json,3700,7ea4c234a2704d8cf4132d08609ca3f64d8ed3620421cdba78e6343e4defa648,local-history-only
evidence/polish/extra-tesla-build-bottom.png,489572,cbfa0f2a62dc39d61bb82d407057bccf9adfaf1a0d941cca8f76dd0ae737d156,local-history-only
evidence/polish/extra-tesla-build-top.png,444129,345e08356eb39898c1bec9a66e21e04a71e86da41495f2d486ac787255513016,local-history-only
evidence/polish/extra-tesla-upgrade-normal.png,416723,4e8a3e90fc9b85f67d15bd3d466dad44f0ff40051be2bb4ad0f4cabbd337e505,local-history-only
evidence/polish/extra-upgrade-long-description.png,469037,11e8124838fbf79a79f6a2c6ed02a114caa744c0c11974b1b8910622d8954330,local-history-only
evidence/polish/failure-result-interaction.png,434317,12a99c3f15ccc72b710a2aabad2ff2d23358fc1368b6ebded57a22183e1fc8d1,local-history-only
evidence/polish/fallback-build-detached-visible.png,174841,58fb9552c87e4c7b16c05b7689216f70ee9bb589f5bed48fcc54c0bc56a60592,local-history-only
evidence/polish/fallback-dom-pause.png,151357,bb42b309e8d6736dd3c0fb23d5d994ce758dad3ba371d684f6caaf428f761ad1,local-history-only
evidence/polish/fallback-dom-victory.png,109554,9dc33b8f64f32356a5074be854ebe26c1557cc8253de41f820c430adc5729ed1,local-history-only
evidence/polish/fallback-missing-material.png,252314,158bd48ce9c788e316a652228f59cdb83a7d6ca1e2027717263687f00e36f8a2,local-history-only
evidence/polish/fallback-phaser-upgrade.png,124081,ed92ee2062f3b648e76e9802543b886e0be6841798495c010a54bac743860d45,local-history-only
evidence/polish/fallback-texture-pause.png,212332,4ca256fa0d2e5249008ce08c3ec43f2b8c1af6294d4342efdcb925029cd11248,local-history-only
evidence/polish/fallback-texture-victory.png,279699,f3e89da0e4735a06f092105c64b9eff2cf777d284a604d4a57262eba707fa4f8,local-history-only
evidence/polish/final-checks.json,776,917100e58449f2ea34cac7b7ad4e33eb43c68a845c34c55c4feabb8fe812365c,local-history-only
evidence/polish/final-checks.txt,155,e5844a3bb5068c5e573c182e94433cb45f8fea32d4806fb21ff0d969d3533236,local-history-only
evidence/polish/final-git-status-full.txt,13978,0f6472e7ef81f9e8fa313ea2e1e3d22be0dff55c2c5d691e54267840e964933a,local-history-only
evidence/polish/final-git-status.txt,644,d9d439c88cf93507c42a9fd4970df36c2fece31e4a9f5a35f390afedc4a26163,local-history-only
evidence/polish/gallery-check.json,4638,c92577944b5ada5885b0770c1b458707a68a58a43c29e1274a6568de5212f3c3,local-history-only
evidence/polish/interaction-results.json,1603,bf19966b66c23c5396fa5c178382443b7ce25ff5b1dd9777d3975d7195ff1343,local-history-only
evidence/polish/keyboard-results.json,360,ab389d5fbb986ed1f71c0d2fe68c8cc3c4ff15e5a11d4e5fe9c1a1296b75ac4a,local-history-only
evidence/polish/mission-failure-dpr1.png,400679,de1787cca56510ca14e2e5b2bf3baffb6429a07f6cd9504137437d88ac4f038d,local-history-only
evidence/polish/mission-failure-dpr2.png,1422401,f6db2c68489a9e2692f658e73536e6b6ed7eedb7ee67a8189e61838b5f674dd8,local-history-only
evidence/polish/mission-pause-dpr1.png,292886,edef5f71a121642b44788798e10a4126606d446d57909eeaadf6e3da416ef9f2,local-history-only
evidence/polish/mission-pause-dpr2.png,1045612,a45e814166d57243576bb5b19427b732bc77fc76c2cbb7a2c85abf427cd001f0,local-history-only
evidence/polish/mission-pause-long-facility-dpr1.png,325741,d02032665b2f1cd7a61cf399b26b0ffd0513aa5114865ff83e8c0353cf408fb0,local-history-only
evidence/polish/mission-pause-long-facility-dpr2.png,1102574,8c5280ea6363b1c57035100d2fe687e613a32f4ac055008adaaba7ee1ed66300,local-history-only
evidence/polish/mission-polish-checks.json,1909,0cf3d57841a1d97c088ce9ffb1ffd9ece0e2e7c5ee62aec66a4ad55fdac3d904,local-history-only
evidence/polish/mission-victory-dpr1.png,487351,98b97122cce0a91baca90c5b8ecaeb2f1275fad669d036135e3bde4ef979c32c,local-history-only
evidence/polish/mission-victory-dpr2.png,1819011,87c0c7cdf1f874802fa7ce81d2a74d6c45af4fb4ccd0e10dc133ed7e194b37c8,local-history-only
evidence/polish/natural-combat.png,78751,2f2df73e3a177aec990d98b3364959aefe05d251928b294319289b384cc467e4,local-history-only
evidence/polish/natural-first-upgrade.png,421965,f9e82684d04ed3802a3052b249c09d99967665f3d3e8c4805c2b14abf92cba3d,local-history-only
evidence/polish/natural-play.json,819,1560bd945add2190206653e6b0a86ec23cfdd4ba25a47bf9e8815e497b11c7db,local-history-only
evidence/polish/natural-ui-start-and-movement.png,98027,e7a6def0d222737b60b59074c405a3d7fb80b827450de79b282e807b7f4ca447,local-history-only
evidence/polish/npm-test.txt,73774,942b3a9caa5f1ad8a6621a2510fca2f78e27d0bdbb5ee9c03c83214c2bc43267,local-history-only
evidence/polish/pause-natural-after-camera-move.png,323866,30bc64aaf172f6d50fcb2cd2f3f19569b3e13fbbee4f0ca4206480e6768071ea,local-history-only
evidence/polish/pause-power-outage.png,312420,c5471d3d39fab4a970c0e2ed6a46894df289167a9d7bb983d470e3e9e959671f,local-history-only
evidence/polish/polish-build-geometry.json,5437,7c0e24c8beccdfbe6f667892b19626d56189ba821a33e57c6911bb577b34ec14,local-history-only
evidence/polish/polish-build-three-cell-geometry.json,7105,be735b97d899e7ba2eb159d996c2dc0175c48a03182c1a1a8a8baece174e95bc,local-history-only
evidence/polish/production-build-dpr2.png,1648436,eb18629dffbdb1b93f671fe0609b62a2239f989c386fd8f1043e007e2fbfee43,local-history-only
evidence/polish/production-build.txt,1049,0e016a79aa828db96ffd911ab5627a85387c76e2e8ba5ecf3d9562de0e32c694,local-history-only
evidence/polish/production-pause-dpr2.png,1118164,bb47c807ec75fcf0c629b9a37517e8b4d9f8a10a54a1d45e0ec801697a828658,local-history-only
evidence/polish/production-smoke.json,1249,33a6d259c8373c27f14f19e9dea2c7697e86c1443be57d7a6725b080d132028c,local-history-only
evidence/polish/production-title-dpr2.png,1243854,0bf46f58dad850d93b9966784d458db185fd02ba4c5d84cd378cc81ec0fe49a8,local-history-only
evidence/polish/regression-results.json,475,04e1c84fc886a549085a560ab87b9e00561402afe7c831890e87af9e7ad321ae,local-history-only
evidence/polish/tesla-cap-and-mutation.png,450751,1f96fb8c22ef0a9519e2642d77bdf43b08049ad98280918cab6ef45e317757db,local-history-only
evidence/polish/tesla-disabled-cap-and-active-mutation.png,484564,a9a6f322e9dd43736ad924c8af4c8f2868cef77c2bc7b6e3fbb105b8357b972c,local-history-only
evidence/polish/u1-rifle-selected.png,881008,725cf0ca31bc5506337bfc2c8458389eb3246995babc44f65fdc2165ec36c8cd,local-history-only
evidence/polish/u1-store-insufficient.png,825841,4a0ca25d3cda2ea7677cbb6e02ec95ebbff351246b9c5f2413892633663b4a2f,local-history-only
evidence/polish/u1-store-owned.png,828438,98ed7f8e6b6f63242861ac85fdde63b6eeb5516c3c6d340372b25f9d1883c4ea,local-history-only
evidence/polish/u1-tesla-selected.png,884021,79ec51fe83e6931478a5aedb5b937a641aa2a8b12e1c8a4c0b69a03ed4f16aff,local-history-only
evidence/polish/u2-boss-phase.png,107113,c9c4123020f34480f95db3889e95096ba050f9b35002cc5b15ed2e8a10d2ed8d,local-history-only
evidence/polish/u2-low-health-and-power-outage.png,132970,cfcc271b6ec03891761709e8846124944b7d7e0ab50ef7dd87c04fce7a34f956,local-history-only
evidence/polish/upgrade-focus.png,472646,ed631ccf755ec28da68b6898ef948c0fa7e215cd30c34fc0675ea9d347bd2b4d,local-history-only
evidence/polish/upgrade-hover.png,472646,ed631ccf755ec28da68b6898ef948c0fa7e215cd30c34fc0675ea9d347bd2b4d,local-history-only
evidence/polish/upgrade-pressed.png,473843,eed074679153ddad03c6bf25a24d2fbb2d4fd268b62c69d8005e645c53aa3d58,local-history-only
evidence/polish/upgrade-rerolls-exhausted.png,451247,d005005405d0354f9e3fe7093fddb05fd3729df6008d3b4f308b6792a39c2df2,local-history-only
evidence/polish/upgrade-selected.png,493704,a7346468148f890e6fb4babdd3c2c92b9a3d675792204f480c5118aab5d49ddf,local-history-only
evidence/polish/victory-result-interaction.png,524440,45149513b8e66a85abd9a31d81a6d2662886240aed475ed7b5b75b077ea7571f,local-history-only
evidence/preservation-results.json,2770,df9d82389aeaef7b1e306248291f930f02242f167be52aada7373a111eb06b9a,local-history-only
evidence/production-build-dpr2.png,1316393,55f4163d39f703ea4fdad572f97cab6fee94766f98538e7b09065c5949e104a8,local-history-only
evidence/production-build.txt,793,8432e29f826ee92b603ff1b3a493794febd2427a4c7a0f95ddc643052b7da54a,local-history-only
evidence/production-pause-dpr2.png,991012,60d575491fe2d0d8631f3049e0ddb29958874fae6adfd0c4e2caac3f8dd2aa1b,local-history-only
evidence/production-smoke.json,703,d19f82b9c48abd865b628cef3cead4d73c0f84b663f0655f0d4d787eefd69333,local-history-only
evidence/production-title-dpr2.png,1230375,b9030dca15919f15d438f7219ae57f674e2f2ee3db839b01dff54ebb6b2ee5cc,local-history-only
evidence/refine/1440x810-dpr1-build.png,1033389,f8d46650d8ded91ed9d8d1868444cc991817880177f5c17feb83183d19468665,local-history-only
evidence/refine/1440x810-dpr1-failure.png,953223,2ed351af1d5c58e7c5511db3235a31bbb86aa976fb23dfe8be9ca9ee7d7ff902,local-history-only
evidence/refine/1440x810-dpr1-pause.png,712497,b129d928ddb10db6f99fbbd5ef1f8e708da16d22d64bb082142e603aabb89237,local-history-only
evidence/refine/1440x810-dpr1-upgrade.png,1065379,250ad5b6e8045b66e5f0aea73a49096f9576e9f53926e210e52c5134e673e257,local-history-only
evidence/refine/1440x810-dpr1-victory.png,1172996,aa0de05bdfb191387a4e0797d82ccd920f02a8770ddf497090536a738f6d9b72,local-history-only
evidence/refine/1440x810-dpr1.5-build.png,2064046,6059a36a5706f35a628de1be14e5a55f00ee59b07558ebd37dd97d9ac14cc009,local-history-only
evidence/refine/1440x810-dpr1.5-failure.png,1956492,92e6faef9bd4767ed12d8cc8a7cd198dbcd4b1509edd0ffa1e864bda0570ac82,local-history-only
evidence/refine/1440x810-dpr1.5-pause.png,1434555,7f20b6cfffd50b62847a4359c3344625bbc1390f538e7cd4b0c08f6b314f87e6,local-history-only
evidence/refine/1440x810-dpr1.5-upgrade.png,2151494,f55753dee63afcb3b3ebd2b01d864cf75c10548b57c8b9f9808984d5b4a581dd,local-history-only
evidence/refine/1440x810-dpr1.5-victory.png,2513341,5c8f702fa6dd43dc41ea0b30f01a1a9ce3b84188f7adc4dddeb23c57c3baf6c7,local-history-only
evidence/refine/1440x810-dpr2-build.png,3293698,159aff39d75f5486af3f6afc7c9d52c63f6bfac348c9d236bd4bb2925542e1ae,local-history-only
evidence/refine/1440x810-dpr2-failure.png,3182385,4031fceeab7bd4888f3a38602e74437003d13132aa884e52fade053bc41c68e5,local-history-only
evidence/refine/1440x810-dpr2-pause.png,2281468,6659e8a8325593f964355f488e4a9442e9365477fdd2417e2fc84f1041077db3,local-history-only
evidence/refine/1440x810-dpr2-upgrade.png,3403596,fda7862cf67aa33f62beb0740c0a453c4e7105ea07110cc126ed39b708b110f1,local-history-only
evidence/refine/1440x810-dpr2-victory.png,4020308,4275e74d2c4291ab68a05a5e7e42b6f8371c30b5c1df819ded69c7de928dd73a,local-history-only
evidence/refine/1920x1080-dpr1-build.png,1681495,607341b85aa50d40cf714501b7ed7aa2a1324b6ff62f2c43f83f1ec189498a22,local-history-only
evidence/refine/1920x1080-dpr1-failure.png,1590547,6a972545885c232bedf6c27c1cc6fe59f775bbcb558ecc777f6b55e2820d01aa,local-history-only
evidence/refine/1920x1080-dpr1-pause.png,1172346,7061a9775aceda47686bc7a5a565711bf7bf58990a03dbc1726cb6df15771e97,local-history-only
evidence/refine/1920x1080-dpr1-upgrade.png,1694225,5fb3176004706bf094c63c646d01a072059b75c253e5ff48e9791f997f524dbf,local-history-only
evidence/refine/1920x1080-dpr1-victory.png,2010764,5e4db3574ee2ac0e50bdaf4413e82b95ed0ec2188b9398094f3eb9047d27b329,local-history-only
evidence/refine/1920x1080-dpr1.5-build.png,3293412,9cbfa1f69c6ac1785073afd05df06b48bf0bc128a110fd4a7edc863b4446b1f1,local-history-only
evidence/refine/1920x1080-dpr1.5-failure.png,3182360,bb09bde64c15d4e2c3f02556d699ffd53c04e4839b161fd2ea36db489b30eabb,local-history-only
evidence/refine/1920x1080-dpr1.5-pause.png,2279712,23905d3f73272a2c67022af693536e180f22349fd9671cc5b0d2edd25eb140f5,local-history-only
evidence/refine/1920x1080-dpr1.5-upgrade.png,3403489,d7e50b13fbc1f27e0e380aa878627a4b1cc37ef7fe8330ca72bfdff15d2e09d3,local-history-only
evidence/refine/1920x1080-dpr1.5-victory.png,4020307,e0176205856e6cbb6e0971d90f1ad0477067594ae91a430c20aaaa045a315abd,local-history-only
evidence/refine/1920x1080-dpr2-build.png,5214255,fc3287ab033f3808b4765d803436c3a2b6a1de43f11a817bb177324ca36f70c8,local-history-only
evidence/refine/1920x1080-dpr2-failure.png,5127759,1c15e6bb2a7d9950ffa59f363fd03f7449e5a1da20939e82a5d65192ce07b25a,local-history-only
evidence/refine/1920x1080-dpr2-pause.png,3636679,edf5061e9026b9710f6cd2818cd0dfe34da79fa8f7ff61dbf8e04913e76b1315,local-history-only
evidence/refine/1920x1080-dpr2-upgrade.png,5332384,75fd53e83d1bb6bc7e5f327d1e6845b3c3c9522653cc1e45115e252bb5553ae3,local-history-only
evidence/refine/1920x1080-dpr2-victory.png,6323381,54c024fde42493efd9058685bc3077ba228663db7896a58ac60f3ef0d95c6481,local-history-only
evidence/refine/960x540-dpr1-build-scrolled.png,526521,7fe20ec0fb69a87b4ecc2883cd2beaf7287a7d1b2233ae0b82bbc1c44d19f9f1,local-history-only
evidence/refine/960x540-dpr1-build-tesla-late-scrolled.png,531747,9df50d653c390f5864d6bbab67b2069c62858d7e64e0a7d33030ad577d422039,local-history-only
evidence/refine/960x540-dpr1-build-tesla-late.png,482140,be2e97c05588e99ff54b3a48637460a259c12db83af6e27d8a7c9c81eb9b2ee4,local-history-only
evidence/refine/960x540-dpr1-build.png,509107,f628db81194a2224a09f91d24db688b3fe78bd81b13b78777b802e2e53beaa4c,local-history-only
evidence/refine/960x540-dpr1-failure.png,454500,dbd34af0c43238292f44397d8d0f65604fdf3417012aac2b617b2f5c29e3d317,local-history-only
evidence/refine/960x540-dpr1-pause.png,347730,9a2b31889cd36841319cf2c231cae25152c81f77b5d3bb7d4dccf26635bc6276,local-history-only
evidence/refine/960x540-dpr1-upgrade.png,486055,4e19a136f5ebdd9a6decf00f9d2e48bb5f30d2d3aef806390ecc7ab67afe3718,local-history-only
evidence/refine/960x540-dpr1-victory.png,542863,4e2172d0b27e5dda812447f9d7f410a09920a25f45f2650bc083b9a6e38b6aff,local-history-only
evidence/refine/960x540-dpr1.5-build.png,1034522,27c178168104a016a4b60047279e25564ef36fd047ddff0bf0226e1f39d8b606,local-history-only
evidence/refine/960x540-dpr1.5-failure.png,953298,79b8570adeeb03aaf4f2f966973ed9035ec3a16349180887237ab400fc8f654d,local-history-only
evidence/refine/960x540-dpr1.5-pause.png,711768,54b33cc939247210dcfcb059a3a0a6cc332c61d1056a59bb889872379916f2ac,local-history-only
evidence/refine/960x540-dpr1.5-upgrade.png,1065466,ee478006a73158dcd455743a231aebd1b36b4481984b78ff9f3f78a697bc4e2b,local-history-only
evidence/refine/960x540-dpr1.5-victory.png,1172996,aa0de05bdfb191387a4e0797d82ccd920f02a8770ddf497090536a738f6d9b72,local-history-only
evidence/refine/960x540-dpr2-build.png,1683291,9ad7d558e1997b2397fdccdd2626c22c0aa003e35abf47da0b24ecf8df0503a7,local-history-only
evidence/refine/960x540-dpr2-failure.png,1590635,ef0095c1a3a7fa66cd7f885f448579cb4532444059346f77d2f577c8f7449408,local-history-only
evidence/refine/960x540-dpr2-pause.png,1172351,c98119a5ff6eefedc2a41870a303ce03865d7be946faaedcc053a0dc4e22c517,local-history-only
evidence/refine/960x540-dpr2-upgrade.png,1696702,f1e726c39d31e52ecf38fb5eb5850d5b3e0a2b58cec2ce86f61b0cd457d73dfa,local-history-only
evidence/refine/960x540-dpr2-victory.png,2010764,5e4db3574ee2ac0e50bdaf4413e82b95ed0ec2188b9398094f3eb9047d27b329,local-history-only
evidence/refine/build-dense-rifle-scrolled.png,527562,44c04abf7a7b88990e5864b250cc62b74d943edbf0222a41b4ea4cb6db298409,local-history-only
evidence/refine/diff-check.txt,574,454be2723b06b6ba4bfea36cca05d9eecd91ea9fd95fad4fc350b5d8f5a81149,local-history-only
evidence/refine/display-matrix.json,13634,75837cfe3250f8f3bb04895b771a2f4d3e5037e647849567cdd3aa331c7df1c0,included
evidence/refine/extra-rifle-capped-and-mutation.png,489746,0ddf919a7d5ab65fd91b067e1cdbcbc303db6235bc7c70d5a0add967fdf63b39,local-history-only
evidence/refine/extra-state-results.json,3735,cd49898cfe8c3d9ff05398c97e5008d05d0f365246852c9d7d55a8e2a13cd094,included
evidence/refine/extra-tesla-build-bottom.png,529702,f038aaf8e275405a59a13668fc211b89d9240ec696a6fdaf271da46141f3621e,local-history-only
evidence/refine/extra-tesla-build-top.png,479267,854c3800fe7e2c2589ea5eac1c4bd3301e54956e164128fed2275859f229205b,local-history-only
evidence/refine/extra-tesla-upgrade-normal.png,445788,a88c00a5e1154ee5e5590803b4d4f6c1f697d083c7fe307f9d03c8f219132b87,local-history-only
evidence/refine/extra-upgrade-long-description.png,505067,9267743df414fafecb0fde5e35907b937d4d850a710e61a3a1152b1f3c6d143a,local-history-only
evidence/refine/failure-result-interaction.png,454936,efe082a61f14a850265e06a350c6dc464d2a312aaf5e152a76373de656a40165,local-history-only
evidence/refine/fallback-build-detached-visible.png,173135,88288d9fdd56a50fa4d98e80bca29b0c429f5608be67e62fa7414bafb963f37e,local-history-only
evidence/refine/fallback-dom-pause.png,151342,3c44af4bd05798eab85ecca0b325f5a6e499bde72d1d2bb8df8fbcae316ccaca,local-history-only
evidence/refine/fallback-dom-victory.png,142164,7705fd85868182cd92743687ea1758644f5f7ab7cc804b6a46cc391b79186f76,local-history-only
evidence/refine/fallback-missing-material.png,263810,a8374aaa47f19bf96b59f56fbe7063fee168c3d785715f7fb1183d811744c000,local-history-only
evidence/refine/fallback-phaser-upgrade.png,107233,00c44bc183cc66d17c2042c4572246ac153d583d5c20cd5c34fafdf63dc188f0,local-history-only
evidence/refine/fallback-texture-pause.png,214473,5ff78904a830b137b1489530e5d26379fb6a6fa10caee5acf2ac6114fa785921,local-history-only
evidence/refine/fallback-texture-victory.png,289316,9c555771cf63f08f0700282e19c0054086856ab2d2cfc42857cd4be50b7b1481,local-history-only
evidence/refine/final-checks.json,1115,eea217944a6723214479b0dc4a303264a63cc2c372a8d8f81509940d85e19a6d,local-history-only
evidence/refine/final-git-status-full.txt,20770,b2b55b94c1167279230839bb82d0cf1b69c5dbdb77f12999b8452d09161ae67b,local-history-only
evidence/refine/final-git-status.txt,700,c51b24f0bdfbc8c6cd71775ce765a95402f3473fb1dfca2f3cf83fe80afb09c6,local-history-only
evidence/refine/first-display-ab.json,290697,beba87d587a1940fadda659ae0f0951637bca62435ed14639f4e287bbb27d38d,local-history-only
evidence/refine/gallery-check.json,4124,4bc92f27cf1b67b2c5a18d16ca2f80f81f7ae4a84dd7c61cfc2c31c4db61313c,local-history-only
evidence/refine/gallery-third-round.png,656221,5a5147a0106576fff5e5fc443c94ab684f21a54c3a560c9b687ebe5915ed058b,local-history-only
evidence/refine/interaction-results.json,1603,0c5a45d7394347c1a3607562319b5668804aed43d76a365c99aafbdda03db144,local-history-only
evidence/refine/keyboard-results.json,360,ab389d5fbb986ed1f71c0d2fe68c8cc3c4ff15e5a11d4e5fe9c1a1296b75ac4a,local-history-only
evidence/refine/mission-failure-dpr1.png,442152,45465732ce3592face8cff3da2c67176f383b3294f5f1ab03df50d73b308d9a5,local-history-only
evidence/refine/mission-failure-dpr2.png,1590500,9076b3b3b8b66bb41ccb4a5616cae7993f5e7cb8c1749fb9055552589efcbb58,local-history-only
evidence/refine/mission-pause-dpr1.png,336852,7a8b0d7eb6d6319841d8f85bee67187519136fec358a4a9c120e22df6a24e0b9,local-history-only
evidence/refine/mission-pause-dpr2.png,1175197,9f27a8886f18cebca72c4ff2138108d5a48c9a42186dc0833f523b55da8699c2,local-history-only
evidence/refine/mission-pause-long-facility-dpr1.png,353450,b5993aabb1cb140abcaba534f6b35d9c01c76dadb1175a606141855085cec520,local-history-only
evidence/refine/mission-pause-long-facility-dpr2.png,1230427,10d158741ee947bafea14e2900f2f272dd5eee0b9a377b4e34cb7ebebce95d98,local-history-only
evidence/refine/mission-polish-checks.json,1909,0cf3d57841a1d97c088ce9ffb1ffd9ece0e2e7c5ee62aec66a4ad55fdac3d904,local-history-only
evidence/refine/mission-victory-dpr1.png,529027,3543e5621137ca61b2a906435fc7b2ecc13d99ef2e727f6f6639402eb030c861,local-history-only
evidence/refine/mission-victory-dpr2.png,2010589,43ab6e2f4c585317bbe8e968f8ae8c39fcfb4c2b1108b1f5c48a5fc5848231ad,local-history-only
evidence/refine/natural-combat.png,41998,841acea569ec39bab3cb8f77a77caf525009896b0ee9ec82190b51e857c7b370,local-history-only
evidence/refine/natural-first-upgrade.png,458294,b18c943498ba97ad83d613ab7df5372d6e7d6e69bdc95b4ed2f23f641bb5dc28,local-history-only
evidence/refine/natural-play.json,819,2f45ceaad0d1eb892ef57e88777eb9a9316866e503c2c3a721959d74a766f4f5,included
evidence/refine/natural-ui-start-and-movement.png,98355,01285015875642a95fb3b9b1f52118f5a12d9e60c483f03376162de3b41e09d4,local-history-only
evidence/refine/npm-test.txt,73931,9bb7f7dca63b235094a0334e56a7e52c7ae2a233c43b7f203f063bc9f8c3b39b,local-history-only
evidence/refine/pause-natural-after-camera-move.png,341682,460a2ef8559aeabdb548c6b54dc8eb704725580fae5c7e6a8604a8c99f1a0f7c,local-history-only
evidence/refine/pause-power-outage.png,332326,cf1636b25c574587bf22f68bc64f63ce391bea1fc2df2ad08a5fa18c49fba977,local-history-only
evidence/refine/pause-sequence-before.png,1185678,6502fee8e29898efb44daaeacbcfd0df7429a358225f4c9f2ed27f3faee85a72,local-history-only
evidence/refine/pause-sequence-debug.json,9409,e1abf6410ec3567282d8a77334c096ab4ef1fcf82e5668badada81b5680a93fe,local-history-only
evidence/refine/production-build-dpr2.png,1799679,570b1b9af9b64bf21fcbd130fd73cc59d71fd746696ab7430b094c2dfabe2a8b,local-history-only
evidence/refine/production-build.txt,1049,8419d4ae40bd00bd6ebfc313c3d9050e9bfc2fb5e351eb012a10153b60cee959,local-history-only
evidence/refine/production-pause-dpr2.png,1185678,6502fee8e29898efb44daaeacbcfd0df7429a358225f4c9f2ed27f3faee85a72,local-history-only
evidence/refine/production-smoke.json,1278,bd260eee3541382d1e9def0e06d3fa22a20a491c2872d0129a002ef9f2d1a02c,local-history-only
evidence/refine/production-title-dpr2.png,1228671,9695b39491f0cc17ace10fb227892fac21309f76a15b197768d10ff5334f6008,local-history-only
evidence/refine/refine-build-geometry.json,10408,8b27c7869dee6da1e0fc4dee861bae29b2208c422efb13f64272e345e1954cda,local-history-only
evidence/refine/regression-results.json,475,04e1c84fc886a549085a560ab87b9e00561402afe7c831890e87af9e7ad321ae,local-history-only
evidence/refine/tesla-cap-and-mutation.png,481671,a465a4fbc3c2f34877f6ae08992197bff31998361bca28fabc64a8405e191739,local-history-only
evidence/refine/tesla-disabled-cap-and-active-mutation.png,506027,fd29c86afda2e81bb9b18de074a6e5b7e118d53e05e1d90f122fd584149ee101,local-history-only
